landslide_id,latitude,longitude,date,state,district,rainfall_24h,rainfall_3day,rainfall_7day,rainfall_30day,elevation,slope,aspect,curvature,land_cover,soil_type,geology,historical_landslide_density,landslide,data_source
LS-NER-23076,23.0719,92.9516,2023-06-11,Mizoram,Champhai,149.6,339.8,675.9,995.6,1214.0,41.9,263.2,-0.301,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,12.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23077,23.9554,92.4823,2021-05-12,Mizoram,Champhai,60.0,302.1,581.4,1284.0,1661.0,49.1,146.5,-0.436,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,13.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23078,22.0734,92.9136,2020-07-17,Mizoram,Champhai,67.4,294.4,693.8,1016.7,1153.0,37.1,246.3,-0.262,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,10.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23079,22.7385,92.932,2025-08-14,Mizoram,Champhai,108.9,303.0,584.2,1277.7,1282.0,41.6,145.4,-0.632,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,10.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23080,22.6385,92.2491,2024-06-16,Mizoram,Champhai,186.5,344.0,755.2,1333.3,1395.0,42.9,26.3,-0.364,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,9.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23081,22.674,92.3366,2023-05-14,Mizoram,Champhai,369.5,514.7,832.7,1515.2,1725.0,39.5,113.5,-0.507,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,12.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23082,24.0624,92.6103,2024-08-14,Mizoram,Champhai,451.8,577.9,975.9,1651.7,1290.0,36.1,297.2,-0.587,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,16.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23083,22.5661,93.334,2025-06-03,Mizoram,Champhai,63.5,266.0,665.3,1023.9,1384.0,41.4,226.7,-0.168,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,15.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23084,22.3705,92.846,2024-07-01,Mizoram,Champhai,72.0,174.9,582.4,974.2,1087.0,44.8,294.0,-0.675,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,15.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23085,22.6559,93.282,2020-10-14,Mizoram,Champhai,141.3,347.1,526.3,1104.7,1200.0,41.6,67.2,-0.618,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,11.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23086,22.6859,92.5922,2020-05-18,Mizoram,Champhai,120.5,337.6,517.0,1295.8,1404.0,45.0,112.7,-0.362,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,16.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23087,23.3851,93.0907,2020-08-16,Mizoram,Champhai,262.7,484.7,664.1,1390.9,1437.0,47.4,83.1,-0.235,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,10.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23088,22.2855,92.4687,2024-06-20,Mizoram,Champhai,60.0,200.6,397.0,884.2,1398.0,41.2,229.1,-0.765,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23089,24.4483,92.3211,2020-07-18,Mizoram,Champhai,262.6,427.8,778.7,1062.3,1421.0,43.5,346.7,-0.159,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23090,24.2533,92.413,2024-08-26,Mizoram,Champhai,83.4,289.3,500.4,808.0,1412.0,36.9,346.2,-0.41,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,15.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23091,23.9558,93.1921,2021-10-02,Mizoram,Champhai,102.1,256.1,493.1,1263.6,1494.0,42.7,330.3,-0.338,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,7.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23092,23.3473,93.2577,2021-07-22,Mizoram,Champhai,60.0,288.9,617.7,1272.1,1208.0,41.2,133.3,-0.197,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,12.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23093,22.4493,92.4306,2022-05-01,Mizoram,Champhai,117.0,253.6,543.6,867.8,1437.0,42.1,122.9,-0.371,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,12.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23094,24.4052,93.2648,2024-08-08,Mizoram,Champhai,259.6,413.4,593.6,1346.8,1186.0,42.6,46.5,-0.676,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,10.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23095,22.2204,92.4919,2021-05-18,Mizoram,Champhai,132.1,292.1,500.6,1157.7,1375.0,41.0,61.4,-0.633,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,16.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23096,24.3945,93.3678,2021-06-07,Mizoram,Champhai,201.2,446.0,810.9,1229.3,1230.0,40.3,319.5,-0.517,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,18.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23097,22.9721,92.7629,2021-05-22,Mizoram,Champhai,133.3,349.2,788.9,1628.2,1406.0,40.7,58.9,-0.479,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,10.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23098,22.3301,92.4683,2021-08-01,Mizoram,Champhai,60.0,230.5,531.4,915.8,1017.0,39.8,216.1,-0.53,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,10.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23099,22.7702,92.5564,2025-06-01,Mizoram,Champhai,64.2,187.7,578.3,1114.1,1290.0,35.6,291.7,-0.764,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,8.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23100,22.9753,92.7055,2024-08-12,Mizoram,Champhai,60.0,270.8,641.6,1468.4,1233.0,41.2,30.5,-0.331,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,10.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23101,22.484,93.359,2023-06-02,Mizoram,Champhai,60.0,293.5,711.8,1343.7,1694.0,38.3,356.7,-0.181,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,10.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23102,22.694,93.1303,2023-10-23,Mizoram,Champhai,181.7,314.8,594.6,1185.5,1137.0,41.5,313.7,-0.229,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23103,23.1034,92.3079,2021-10-19,Mizoram,Champhai,118.1,232.2,538.9,954.0,1168.0,42.6,27.7,-0.372,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,7.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23104,23.4762,92.8796,2025-07-09,Mizoram,Champhai,60.0,297.0,491.6,890.8,1781.0,36.5,112.1,-0.504,Open Forest,Alluvial Soil,Surma Group Sandstone & Mudstone,17.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23105,22.9812,92.3289,2022-10-09,Mizoram,Champhai,202.6,351.5,693.9,1346.4,1336.0,36.2,215.4,-0.63,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23106,22.1505,93.3071,2023-08-06,Mizoram,Champhai,165.6,357.6,713.5,1213.4,1761.0,38.7,27.1,-0.524,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,8.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23107,24.0067,92.7988,2022-08-26,Mizoram,Champhai,105.1,271.5,464.2,891.8,1527.0,42.4,271.8,-0.314,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,13.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23108,23.4531,92.4431,2023-09-07,Mizoram,Champhai,60.0,193.3,595.2,1320.3,1138.0,42.8,166.6,-0.327,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,15.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23109,22.4045,92.8965,2021-10-23,Mizoram,Champhai,134.0,252.8,421.4,1141.3,1254.0,44.8,284.0,-0.32,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,10.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23110,24.0975,92.3544,2022-07-02,Mizoram,Champhai,60.0,230.5,499.1,963.1,1099.0,43.0,214.1,-0.546,Open Forest,Red Sandy Soil,Surma Group Sandstone & Mudstone,10.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23111,23.6123,93.2036,2023-10-09,Mizoram,Champhai,60.0,150.3,481.7,1211.5,1204.0,46.3,350.7,-0.344,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,12.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23112,22.6402,92.3297,2024-07-20,Mizoram,Champhai,60.0,152.8,453.8,1261.2,1347.0,46.8,324.6,-0.415,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,15.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23113,24.1719,93.2754,2020-10-01,Mizoram,Champhai,158.3,277.8,680.5,973.1,1526.0,41.2,91.6,-0.674,Open Forest,Alluvial Soil,Surma Group Sandstone & Mudstone,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23114,22.1691,92.3297,2025-10-18,Mizoram,Champhai,89.1,301.9,688.6,970.9,1327.0,42.2,307.7,-0.684,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23115,24.1542,92.3725,2021-06-15,Mizoram,Champhai,375.1,583.5,853.1,1212.1,1376.0,38.9,29.7,-0.674,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,8.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23116,22.844,92.9946,2020-05-07,Mizoram,Champhai,60.0,277.3,581.1,1176.0,1732.0,32.5,233.5,-0.551,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,12.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23117,22.3929,92.9174,2021-10-17,Mizoram,Champhai,60.0,297.3,603.0,1224.0,1359.0,51.1,148.1,-0.447,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23118,22.0065,92.3049,2022-10-11,Mizoram,Champhai,69.2,258.8,518.8,1303.3,1327.0,42.5,144.6,-0.101,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,14.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23119,23.8507,93.2505,2024-06-24,Mizoram,Champhai,366.3,452.8,811.5,1195.5,1516.0,47.0,312.3,-0.56,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,16.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23120,23.9633,93.2476,2021-08-11,Mizoram,Champhai,199.7,433.6,716.6,1332.9,1034.0,46.1,226.2,-0.62,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,12.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23121,22.2778,92.795,2022-06-16,Mizoram,Champhai,186.3,399.9,616.0,1305.8,1645.0,40.1,152.0,-0.693,Open Forest,Alluvial Soil,Surma Group Sandstone & Mudstone,15.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23122,22.8674,92.9386,2022-06-17,Mizoram,Champhai,158.3,406.0,754.5,1280.4,1128.0,46.6,149.8,-0.272,Built-up Settlement,Red Sandy Soil,Surma Group Sandstone & Mudstone,15.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23123,24.3151,93.0293,2022-08-03,Mizoram,Champhai,60.0,309.3,723.6,1372.9,1854.0,45.9,77.3,-0.504,Agriculture,Lateritic Soil,Surma Group Sandstone & Mudstone,5.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23124,24.4239,92.4224,2021-09-25,Mizoram,Champhai,60.0,270.4,623.8,953.7,1270.0,41.5,229.7,-0.623,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,11.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23125,23.133,92.3328,2023-10-05,Mizoram,Champhai,269.9,482.7,675.5,1194.4,1383.0,43.6,340.8,-0.23,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,13.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23126,23.4339,92.8601,2021-08-20,Mizoram,Champhai,280.1,371.7,772.3,1524.0,1537.0,43.2,5.9,-0.691,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,13.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23127,23.1539,93.3548,2022-07-08,Mizoram,Champhai,60.0,164.6,594.8,1121.6,1132.0,42.2,314.6,-0.172,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,14.7,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23128,23.3139,93.3995,2022-05-15,Mizoram,Champhai,88.6,258.9,565.8,981.5,1173.0,42.3,258.6,-0.549,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,9.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23129,22.6237,92.2115,2022-10-16,Mizoram,Champhai,60.0,265.2,620.4,963.1,1313.0,50.7,329.9,-0.151,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,10.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23130,22.1047,92.7815,2021-06-16,Mizoram,Champhai,60.0,270.4,692.1,1424.7,1311.0,43.9,66.6,-0.106,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,11.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23131,24.3274,92.2024,2022-08-06,Mizoram,Champhai,61.2,163.3,523.5,1297.2,1315.0,43.9,260.7,-0.713,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,14.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23132,24.4724,92.9266,2025-06-26,Mizoram,Champhai,95.0,181.3,366.1,958.8,1681.0,45.4,56.0,-0.168,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,19.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23133,23.5293,93.1118,2025-09-13,Mizoram,Champhai,60.0,193.5,536.6,1114.1,1254.0,39.6,114.1,-0.34,Open Forest,Lateritic Soil,Surma Group Sandstone & Mudstone,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23134,23.9055,92.9667,2021-06-02,Mizoram,Champhai,77.2,229.0,588.4,1216.2,1110.0,42.8,285.5,-0.541,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,10.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23135,23.819,92.8884,2020-06-13,Mizoram,Champhai,60.0,218.1,483.5,897.2,1056.0,40.7,32.8,-0.529,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23136,24.2154,92.7015,2023-07-13,Mizoram,Champhai,60.0,245.4,428.4,853.1,1482.0,46.6,316.7,-0.799,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23137,22.7508,92.7092,2024-05-27,Mizoram,Champhai,100.5,282.2,509.4,989.3,1091.0,42.0,256.7,-0.653,Agriculture,Alluvial Soil,Surma Group Sandstone & Mudstone,8.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23138,24.4551,93.0267,2024-10-13,Mizoram,Champhai,60.0,201.7,426.4,1163.0,1338.0,44.9,325.0,-0.767,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23139,24.1805,92.9765,2023-10-22,Mizoram,Champhai,100.3,228.0,667.2,1353.4,998.0,46.3,180.4,-0.138,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,12.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23140,24.289,92.3821,2022-07-03,Mizoram,Champhai,148.3,243.2,569.8,1322.9,1502.0,50.1,161.3,-0.262,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,15.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23141,22.8688,92.5463,2023-10-16,Mizoram,Champhai,60.0,256.1,622.8,1462.7,1354.0,44.1,130.2,-0.127,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,11.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23142,24.2994,92.8529,2024-10-05,Mizoram,Champhai,77.3,282.4,455.0,829.7,1694.0,44.1,246.6,-0.219,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,16.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23143,22.0313,93.1261,2024-09-08,Mizoram,Champhai,341.9,471.0,699.7,1405.9,1244.0,42.6,113.6,-0.672,Built-up Settlement,Clay Loam,Surma Group Sandstone & Mudstone,15.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23144,24.0175,92.7736,2025-09-26,Mizoram,Champhai,94.2,305.6,681.9,1150.6,1702.0,47.6,156.0,-0.651,Barren Slope,Red Sandy Soil,Surma Group Sandstone & Mudstone,16.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23145,23.7961,92.709,2023-07-20,Mizoram,Champhai,60.0,280.3,505.4,1266.3,1265.0,43.0,277.6,-0.689,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,10.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23146,22.9283,92.579,2025-06-20,Mizoram,Champhai,148.9,269.7,599.7,1268.2,1442.0,34.2,338.4,-0.705,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,20.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23147,21.9459,93.3446,2020-07-06,Mizoram,Champhai,77.5,261.0,591.2,1251.3,1255.0,44.9,48.5,-0.145,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,14.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23148,24.4872,92.9318,2025-06-09,Mizoram,Champhai,60.0,241.8,675.4,1166.4,1485.0,48.0,354.0,-0.12,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,10.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23149,22.4037,93.3474,2025-05-23,Mizoram,Champhai,60.0,245.9,556.2,1113.0,1512.0,41.8,150.6,-0.349,Agriculture,Sandy Loam,Surma Group Sandstone & Mudstone,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23150,23.6766,92.3743,2025-07-21,Mizoram,Champhai,163.2,281.5,597.1,1212.0,1786.0,44.5,255.5,-0.585,Built-up Settlement,Lateritic Soil,Surma Group Sandstone & Mudstone,17.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23151,22.162,92.7525,2025-07-04,Mizoram,Champhai,60.0,265.4,483.5,860.8,1352.0,45.4,229.5,-0.725,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,9.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23152,22.5112,92.5118,2021-10-04,Mizoram,Champhai,156.8,296.2,579.5,1224.7,1712.0,42.7,351.9,-0.411,Barren Slope,Sandy Loam,Surma Group Sandstone & Mudstone,10.5,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23153,24.095,93.1698,2022-09-01,Mizoram,Champhai,282.1,456.4,675.2,974.0,1306.0,41.2,219.8,-0.441,Open Forest,Alluvial Soil,Surma Group Sandstone & Mudstone,14.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23154,22.9408,92.5763,2020-09-13,Mizoram,Champhai,60.0,210.8,492.1,1062.5,1172.0,37.6,11.5,-0.34,Barren Slope,Lateritic Soil,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23155,23.0305,92.9805,2020-08-01,Mizoram,Champhai,60.0,225.9,409.5,881.7,1410.0,46.4,45.9,-0.468,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,9.8,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23156,22.5437,92.847,2025-07-07,Mizoram,Champhai,77.3,298.1,509.8,1323.3,1141.0,45.1,107.9,-0.276,Barren Slope,Clay Loam,Surma Group Sandstone & Mudstone,20.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23157,23.3504,92.6848,2023-09-23,Mizoram,Champhai,70.5,262.0,530.5,1072.1,998.0,43.1,153.5,-0.594,Open Forest,Clay Loam,Surma Group Sandstone & Mudstone,7.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23158,22.5027,92.2393,2024-06-23,Mizoram,Champhai,60.0,201.2,632.5,979.0,1310.0,39.6,106.5,-0.568,Built-up Settlement,Alluvial Soil,Surma Group Sandstone & Mudstone,6.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23159,24.1271,93.0277,2022-08-05,Mizoram,Champhai,81.1,289.7,681.1,975.5,1359.0,34.5,347.3,-0.2,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,12.2,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23160,23.4258,92.5717,2022-07-14,Mizoram,Champhai,60.0,181.1,364.6,787.4,1345.0,39.5,326.1,-0.218,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,8.9,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23161,24.1026,92.3703,2020-10-14,Mizoram,Champhai,60.0,296.1,721.0,1258.9,1360.0,41.1,118.7,-0.203,Agriculture,Clay Loam,Surma Group Sandstone & Mudstone,13.4,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23162,23.0404,93.1073,2021-05-23,Mizoram,Champhai,60.0,184.6,380.1,1050.6,1496.0,44.5,271.9,-0.784,Agriculture,Red Sandy Soil,Surma Group Sandstone & Mudstone,11.3,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23163,23.9668,92.5681,2024-07-03,Mizoram,Champhai,60.0,178.1,396.1,1182.0,1446.0,41.6,188.5,-0.48,Open Forest,Clay Loam,Surma Group Sandstone & Mudstone,16.1,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23164,24.3764,93.2843,2025-08-10,Mizoram,Champhai,60.0,211.5,635.0,1249.5,1273.0,49.5,247.1,-0.646,Built-up Settlement,Sandy Loam,Surma Group Sandstone & Mudstone,11.6,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
LS-NER-23165,22.2098,92.2727,2023-06-01,Mizoram,Champhai,196.1,406.9,628.4,1055.3,1315.0,44.6,311.2,-0.519,Barren Slope,Alluvial Soil,Surma Group Sandstone & Mudstone,17.0,1,GSI Bhusanket (Field Validated) + ISRO NDEM + NASA SRTM + IMD Rainfall
