rainfall_1h,rainfall_6h,rainfall_24h,previous_rainfall,elevation,slope,drainage_density,built_up_percentage,distance_to_waterbody,historical_flood_frequency,flooded,water_depth_cm,zone_id
5.1,7.8,145.7,33.3,268.66,0.8300000000000001,2.9099999999999997,74.0,0.3,6,1,37.0,ZONE-RK01
12.9,60.0,79.6,88.2,285.93,0.75,3.01,67.6,2.22,7,0,0.0,ZONE-HW03
2.2,12.5,20.3,116.7,285.56,0.6,2.82,68.2,2.25,7,0,0.0,ZONE-HW03
3.8,41.7,185.2,52.5,275.77,0.27,1.3599999999999999,65.6,0.23,16,1,73.7,ZONE-HW05
11.6,30.1,49.8,45.2,284.31,0.69,2.93,71.5,2.16,7,0,0.0,ZONE-HW03
13.9,141.9,280.7,138.7,260.54,0.25,1.14,65.3,0.09000000000000001,19,1,72.4,ZONE-RK03
33.0,51.9,105.5,157.8,285.14,0.7,3.14,69.5,2.21,7,0,0.0,ZONE-HW03
7.5,105.4,132.3,64.3,260.24,0.4,1.33,66.7,0.15000000000000002,19,1,68.8,ZONE-RK03
18.6,108.8,122.8,96.0,294.79,0.8,2.21,94.7,0.05,17,1,68.4,ZONE-HW01
11.0,20.4,95.3,56.2,288.73,0.48000000000000004,1.79,89.2,0.39,12,1,33.0,ZONE-HW04
16.2,27.9,60.7,67.2,286.23,0.42,1.34,90.2,1.12,13,0,0.0,ZONE-HW02
7.8,14.4,177.4,50.1,268.21,0.7100000000000001,2.75,75.4,0.32,6,1,65.0,ZONE-RK01
19.9,35.8,57.7,36.6,294.15,0.99,2.29,94.7,0.05,17,0,0.0,ZONE-HW01
7.9,31.5,70.7,48.1,259.81,0.32,1.23,70.7,0.09000000000000001,19,1,70.4,ZONE-RK03
2.2,22.8,32.1,9.4,285.74,0.73,3.13,70.9,2.23,7,0,0.0,ZONE-HW03
40.5,68.4,122.3,36.0,287.18,0.4,1.56,90.7,0.41000000000000003,12,1,64.2,ZONE-HW04
36.0,66.5,139.8,32.2,261.79,0.41000000000000003,1.72,89.6,0.8400000000000001,15,1,71.3,ZONE-RK04
48.3,99.8,196.0,13.2,263.41,0.48000000000000004,1.6400000000000001,90.0,0.8300000000000001,15,1,69.6,ZONE-RK04
4.7,14.8,30.6,135.4,260.55,0.29,1.23,70.8,0.060000000000000005,19,1,68.2,ZONE-RK03
0.5,2.9,18.9,15.6,268.98,0.79,2.76,72.7,0.32999999999999996,6,0,0.0,ZONE-RK01
4.0,52.0,93.4,0.4,268.28,0.73,2.69,75.4,0.35,6,0,0.0,ZONE-RK01
8.4,24.1,30.1,78.9,262.54,0.34,1.87,88.6,0.79,15,1,31.4,ZONE-RK04
18.2,56.5,121.7,0.0,274.28,0.38,1.5,67.0,0.25,16,1,69.9,ZONE-HW05
46.2,96.7,213.9,1.1,286.92,0.58,1.35,88.9,1.12,13,1,71.6,ZONE-HW02
40.7,90.5,181.3,6.9,285.06,0.56,1.61,90.4,1.1300000000000001,13,1,68.4,ZONE-HW02
20.1,116.6,173.3,59.2,259.87,0.25,1.31,67.3,0.09000000000000001,19,1,71.2,ZONE-RK03
43.7,61.3,107.0,45.3,265.85,0.44,1.62,93.9,0.5599999999999999,14,1,71.5,ZONE-RK02
40.5,42.9,77.7,81.3,260.53,0.36,1.13,67.0,0.14,19,1,67.5,ZONE-RK03
23.5,49.7,169.5,199.3,263.05,0.38,1.6600000000000001,88.5,0.8300000000000001,15,1,74.7,ZONE-RK04
1.0,16.4,17.6,28.0,294.25,0.81,2.0100000000000002,97.8,0.05,17,0,0.0,ZONE-HW01
11.5,84.0,177.7,9.5,261.5,0.43000000000000005,1.81,88.6,0.8400000000000001,15,1,70.7,ZONE-RK04
1.5,28.2,66.2,21.7,267.23,0.9,2.75,73.2,0.26,6,0,0.0,ZONE-RK01
34.5,113.2,139.0,154.7,263.13,0.37,1.99,90.1,0.75,15,1,68.4,ZONE-RK04
7.3,47.3,79.6,9.2,274.11,0.32999999999999996,1.23,65.8,0.16,16,1,60.9,ZONE-HW05
39.5,57.7,124.0,32.0,267.91,0.8500000000000001,2.9499999999999997,75.1,0.33999999999999997,6,1,41.8,ZONE-RK01
0.3,3.5,37.8,82.0,285.25,0.61,2.95,70.8,2.18,7,0,0.0,ZONE-HW03
6.1,41.8,101.8,85.2,287.88,0.42000000000000004,1.66,86.3,0.44,12,1,55.5,ZONE-HW04
10.2,84.1,117.7,41.9,285.53,0.6799999999999999,2.85,67.8,2.1500000000000004,7,0,0.0,ZONE-HW03
3.3,14.3,16.5,70.3,265.49,0.5,1.6500000000000001,91.8,0.59,14,0,0.0,ZONE-RK02
4.3,15.2,88.9,27.7,268.96,0.81,2.9699999999999998,72.4,0.32999999999999996,6,0,0.0,ZONE-RK01
4.2,9.8,84.4,9.7,267.79,0.8,2.8099999999999996,72.4,0.27,6,0,0.0,ZONE-RK01
9.1,30.3,88.4,70.2,262.41,0.32,1.6500000000000001,90.6,0.79,15,1,68.7,ZONE-RK04
25.0,26.4,44.0,23.0,262.19,0.49,1.6400000000000001,88.3,0.76,15,1,28.2,ZONE-RK04
2.4,12.6,31.1,51.7,260.36,0.21999999999999997,1.0699999999999998,67.3,0.07,19,1,60.8,ZONE-RK03
16.3,30.7,94.3,28.7,275.96,0.26,1.39,65.3,0.25,16,1,59.2,ZONE-HW05
5.1,28.5,29.7,5.8,261.94,0.31000000000000005,1.87,86.8,0.78,15,0,0.0,ZONE-RK04
8.1,94.0,157.9,6.5,268.45,0.73,2.8299999999999996,72.3,0.33999999999999997,6,1,60.2,ZONE-RK01
28.1,67.6,114.8,120.1,268.95,0.7200000000000001,2.71,78.0,0.27,6,1,56.3,ZONE-RK01
7.8,15.3,51.2,55.7,294.66,0.88,2.21,97.6,0.09,17,0,0.0,ZONE-HW01
11.6,36.6,185.1,162.8,288.33,0.33,1.5699999999999998,86.1,0.37,12,1,68.2,ZONE-HW04
31.3,79.8,223.4,7.3,288.79,0.42000000000000004,1.83,86.6,0.37,12,1,71.7,ZONE-HW04
4.6,25.1,118.8,49.2,284.34,0.71,3.09,69.9,2.22,7,0,0.0,ZONE-HW03
20.7,25.2,39.7,92.1,287.47,0.39,1.83,91.2,0.4,12,0,0.0,ZONE-HW04
2.7,15.7,31.1,30.1,265.7,0.44,1.6700000000000002,90.9,0.5499999999999999,14,0,0.0,ZONE-RK02
18.5,32.3,72.8,7.4,262.64,0.39,1.9000000000000001,88.0,0.8200000000000001,15,1,47.0,ZONE-RK04
24.5,38.4,90.7,90.5,284.81,0.7899999999999999,2.85,69.9,2.16,7,0,0.0,ZONE-HW03
3.5,68.3,116.2,39.2,287.47,0.38,1.81,86.9,0.43000000000000005,12,1,57.3,ZONE-HW04
3.0,88.6,158.9,16.3,267.75,0.73,2.86,73.0,0.27,6,1,62.6,ZONE-RK01
6.2,56.0,115.5,101.6,259.17,0.27999999999999997,1.3499999999999999,67.2,0.13,19,1,72.1,ZONE-RK03
8.7,46.5,70.9,16.6,288.87,0.44,1.66,86.9,0.36000000000000004,12,0,0.0,ZONE-HW04
15.0,126.9,145.5,43.3,259.15,0.31,1.13,67.4,0.1,19,1,72.7,ZONE-RK03
16.8,40.2,132.9,100.4,268.12,0.81,2.8699999999999997,73.4,0.31,6,1,53.7,ZONE-RK01
0.9,194.4,264.2,139.6,275.74,0.39,1.25,67.5,0.24000000000000002,16,1,74.4,ZONE-HW05
15.8,74.0,80.0,29.9,262.82,0.41000000000000003,1.99,88.6,0.8200000000000001,15,1,61.5,ZONE-RK04
31.4,38.2,42.3,108.6,294.3,0.86,2.24,97.1,0.060000000000000005,17,1,28.6,ZONE-HW01
27.1,32.4,128.7,81.3,265.29,0.46,1.58,92.3,0.6,14,1,72.7,ZONE-RK02
11.0,64.2,91.4,15.1,268.39,0.79,2.7399999999999998,73.1,0.33999999999999997,6,0,0.0,ZONE-RK01
5.0,26.1,64.0,114.6,284.9,0.7,3.02,72.8,2.1700000000000004,7,0,0.0,ZONE-HW03
23.5,49.6,125.5,14.9,287.55,0.46,1.89,86.4,0.41000000000000003,12,1,57.1,ZONE-HW04
0.8,62.9,66.8,19.8,288.22,0.4,1.72,91.1,0.41000000000000003,12,0,0.0,ZONE-HW04
17.8,33.6,138.1,24.8,285.01,0.74,2.86,72.0,2.18,7,0,0.0,ZONE-HW03
0.2,10.9,54.0,33.0,262.49,0.45,1.92,88.2,0.8200000000000001,15,1,26.8,ZONE-RK04
11.5,74.3,196.1,21.6,260.36,0.36,1.15,69.2,0.14,19,1,73.3,ZONE-RK03
9.3,33.2,182.1,460.9,286.51,0.48,1.59,90.0,1.1,13,1,68.2,ZONE-HW02
4.0,42.9,66.6,0.6,264.34,0.58,1.4700000000000002,93.5,0.64,14,1,46.6,ZONE-RK02
0.1,18.6,52.1,1.6,260.87,0.27999999999999997,1.24,66.2,0.09000000000000001,19,1,63.8,ZONE-RK03
17.4,27.8,68.8,25.1,293.37,0.85,2.3800000000000003,96.1,0.07,17,0,0.0,ZONE-HW01
2.7,18.4,31.6,53.6,294.58,0.97,2.0900000000000003,97.6,0.05,17,0,0.0,ZONE-HW01
3.3,24.6,33.2,77.8,264.68,0.43,1.4300000000000002,93.1,0.58,14,1,42.8,ZONE-RK02
21.0,24.5,56.0,5.1,286.44,0.59,1.37,93.7,1.09,13,0,0.0,ZONE-HW02
13.7,22.9,60.4,51.0,259.81,0.32,1.3499999999999999,66.3,0.1,19,1,69.3,ZONE-RK03
38.7,62.6,106.3,36.0,285.2,0.5700000000000001,1.68,88.6,1.12,13,1,32.3,ZONE-HW02
44.7,89.7,106.5,130.1,268.9,0.8,2.71,74.3,0.33999999999999997,6,1,55.4,ZONE-RK01
8.5,61.4,147.9,14.7,286.51,0.55,1.41,89.6,1.05,13,1,56.5,ZONE-HW02
18.1,28.4,46.1,24.6,265.76,0.58,1.73,89.4,0.63,14,0,0.0,ZONE-RK02
19.4,27.2,27.2,87.9,288.2,0.33,1.58,91.0,0.38,12,0,0.0,ZONE-HW04
2.8,6.1,19.7,33.5,262.04,0.31000000000000005,1.94,86.3,0.78,15,0,0.0,ZONE-RK04
9.7,11.1,187.4,88.1,285.59,0.42,1.63,89.2,1.07,13,1,65.4,ZONE-HW02
5.9,17.4,47.2,68.9,263.14,0.4,1.94,88.1,0.77,15,1,37.6,ZONE-RK04
2.4,8.7,106.8,20.7,285.09,0.59,1.41,93.1,1.12,13,0,0.0,ZONE-HW02
7.2,68.7,123.1,29.3,264.57,0.55,1.4300000000000002,93.7,0.57,14,1,69.3,ZONE-RK02
17.3,17.9,84.4,46.7,275.9,0.21999999999999997,1.44,64.8,0.16,16,1,60.1,ZONE-HW05
25.2,118.0,248.0,168.0,260.52,0.19999999999999998,1.14,66.4,0.1,19,1,72.5,ZONE-RK03
10.8,24.2,55.5,82.0,285.8,0.58,1.67,91.3,1.1400000000000001,13,0,0.0,ZONE-HW02
32.3,39.3,164.5,118.2,284.83,0.7899999999999999,3.15,70.5,2.1900000000000004,7,0,0.0,ZONE-HW03
57.8,121.5,137.9,7.8,288.08,0.36000000000000004,1.8499999999999999,86.8,0.42000000000000004,12,1,67.7,ZONE-HW04
1.8,12.1,59.7,114.2,294.08,0.87,2.24,97.8,0.08,17,1,31.5,ZONE-HW01
34.4,63.7,64.0,14.4,293.36,0.8300000000000001,2.3800000000000003,97.5,0.1,17,1,32.7,ZONE-HW01
1.6,15.1,49.9,3.1,285.97,0.61,3.17,67.0,2.1500000000000004,7,0,0.0,ZONE-HW03
6.4,12.3,64.4,43.7,260.6,0.27,1.0899999999999999,68.9,0.07,19,1,71.5,ZONE-RK03
10.3,27.0,183.2,16.9,260.29,0.37,1.4,65.7,0.08,19,1,70.4,ZONE-RK03
10.9,50.9,91.6,185.2,261.51,0.37,1.61,86.2,0.81,15,1,70.9,ZONE-RK04
7.1,25.8,30.4,65.7,260.36,0.26,1.1099999999999999,68.1,0.11,19,1,62.4,ZONE-RK03
5.1,10.3,49.6,53.2,287.29,0.49,1.78,91.6,0.39,12,0,0.0,ZONE-HW04
1.2,37.1,86.0,14.7,288.44,0.36000000000000004,1.67,90.5,0.36000000000000004,12,1,34.8,ZONE-HW04
9.5,47.7,85.4,35.2,260.84,0.26,1.38,65.4,0.07,19,1,72.8,ZONE-RK03
5.8,34.1,174.0,78.0,275.62,0.21999999999999997,1.25,67.0,0.16,16,1,72.5,ZONE-HW05
1.2,19.7,130.4,6.9,268.25,0.8200000000000001,2.6199999999999997,76.4,0.33999999999999997,6,1,29.7,ZONE-RK01
67.5,156.8,160.9,189.6,284.52,0.6299999999999999,3.09,69.8,2.1500000000000004,7,1,41.9,ZONE-HW03
6.8,62.7,89.8,40.7,287.81,0.44,1.77,87.1,0.37,12,1,42.7,ZONE-HW04
15.1,59.8,61.5,63.0,287.64,0.45,1.65,89.8,0.4,12,1,29.2,ZONE-HW04
3.1,15.8,37.2,44.3,267.65,0.8200000000000001,2.8,76.7,0.32,6,0,0.0,ZONE-RK01
6.1,9.5,17.4,2.4,287.76,0.43000000000000005,1.5999999999999999,86.6,0.36000000000000004,12,0,0.0,ZONE-HW04
9.5,102.2,108.3,204.7,260.44,0.39,1.26,66.1,0.1,19,1,69.7,ZONE-RK03
19.8,50.2,102.0,122.7,288.57,0.45,1.8699999999999999,89.9,0.45,12,1,61.7,ZONE-HW04
1.7,22.8,82.5,61.9,267.65,0.73,2.8299999999999996,75.4,0.31,6,0,0.0,ZONE-RK01
26.8,29.1,87.8,53.5,285.76,0.7899999999999999,3.09,71.8,2.22,7,0,0.0,ZONE-HW03
7.2,19.7,68.2,155.1,265.28,0.45,1.62,90.4,0.57,14,1,65.8,ZONE-RK02
10.3,62.5,88.2,7.6,263.08,0.47000000000000003,1.82,86.9,0.8400000000000001,15,1,57.3,ZONE-RK04
1.0,2.6,26.5,28.8,264.98,0.53,1.6900000000000002,94.3,0.57,14,0,0.0,ZONE-RK02
19.0,59.7,62.3,17.5,284.58,0.7899999999999999,3.03,68.6,2.18,7,0,0.0,ZONE-HW03
4.8,28.6,36.4,10.1,288.22,0.45,1.5699999999999998,88.7,0.43000000000000005,12,0,0.0,ZONE-HW04
43.2,92.1,102.1,36.5,287.01,0.41000000000000003,1.68,87.0,0.38,12,1,60.2,ZONE-HW04
6.6,53.6,89.3,9.6,288.52,0.48000000000000004,1.79,87.3,0.42000000000000004,12,1,32.1,ZONE-HW04
20.1,35.3,50.6,33.0,260.16,0.31,1.3699999999999999,66.5,0.060000000000000005,19,1,68.0,ZONE-RK03
10.3,22.9,36.7,35.6,264.27,0.47,1.6900000000000002,93.4,0.5599999999999999,14,1,29.7,ZONE-RK02
0.3,44.7,54.1,3.1,268.77,0.75,2.82,75.6,0.33999999999999997,6,0,0.0,ZONE-RK01
15.9,60.5,144.6,47.6,288.04,0.4,1.73,88.1,0.37,12,1,68.7,ZONE-HW04
3.4,43.5,103.7,19.8,286.33,0.47,1.39,91.2,1.1400000000000001,13,0,0.0,ZONE-HW02
35.1,38.4,241.2,137.8,267.4,0.76,2.7199999999999998,77.5,0.31,6,1,74.2,ZONE-RK01
17.5,101.3,165.4,14.8,285.22,0.41000000000000003,1.63,89.0,1.07,13,1,69.6,ZONE-HW02
8.8,11.0,35.7,94.7,264.05,0.43,1.6300000000000001,93.7,0.62,14,1,41.6,ZONE-RK02
7.3,19.3,64.5,144.0,286.33,0.42,1.38,89.7,1.1400000000000001,13,0,0.0,ZONE-HW02
0.7,15.3,23.9,83.2,274.39,0.32,1.2799999999999998,62.0,0.19,16,0,0.0,ZONE-HW05
1.7,34.5,51.4,15.5,287.17,0.44,1.7,89.7,0.36000000000000004,12,0,0.0,ZONE-HW04
41.3,41.9,70.7,1.5,284.1,0.6299999999999999,2.86,68.2,2.16,7,0,0.0,ZONE-HW03
9.9,30.8,50.2,9.9,287.82,0.45,1.56,86.7,0.43000000000000005,12,0,0.0,ZONE-HW04
7.1,40.6,116.9,53.0,264.23,0.48,1.4400000000000002,94.5,0.5499999999999999,14,1,70.6,ZONE-RK02
13.4,20.1,37.0,12.4,267.89,0.8400000000000001,2.86,77.6,0.32999999999999996,6,0,0.0,ZONE-RK01
4.3,11.9,48.5,57.9,261.9,0.42000000000000004,1.8900000000000001,85.2,0.81,15,1,32.8,ZONE-RK04
43.5,50.0,101.3,119.0,285.42,0.4,1.37,91.9,1.12,13,1,50.9,ZONE-HW02
12.3,21.1,36.3,2.8,274.21,0.35,1.3099999999999998,62.6,0.18000000000000002,16,0,0.0,ZONE-HW05
5.5,46.4,48.8,17.3,275.37,0.32999999999999996,1.2599999999999998,64.0,0.15000000000000002,16,1,42.6,ZONE-HW05
18.4,64.2,94.6,83.8,259.3,0.26,1.05,70.0,0.11,19,1,73.2,ZONE-RK03
7.4,12.6,38.0,60.7,286.99,0.47,1.45,92.7,1.1300000000000001,13,0,0.0,ZONE-HW02
44.4,46.5,81.9,27.9,268.61,0.74,2.8699999999999997,75.6,0.26,6,0,0.0,ZONE-RK01
10.6,11.3,30.1,120.0,288.65,0.46,1.5899999999999999,88.7,0.36000000000000004,12,0,0.0,ZONE-HW04
12.1,30.1,46.9,24.8,262.35,0.37,1.73,87.2,0.78,15,1,39.5,ZONE-RK04
7.2,61.4,232.3,40.4,263.19,0.35000000000000003,1.6300000000000001,89.5,0.77,15,1,69.1,ZONE-RK04
7.5,63.7,91.5,56.2,288.86,0.38,1.64,87.0,0.37,12,1,49.6,ZONE-HW04
3.9,44.7,82.7,115.9,267.33,0.8200000000000001,2.78,76.3,0.26,6,1,30.2,ZONE-RK01
22.8,30.1,93.0,112.7,267.82,0.73,2.94,75.2,0.33999999999999997,6,1,25.1,ZONE-RK01
6.4,12.1,12.2,42.0,285.52,0.5700000000000001,1.63,92.1,1.11,13,0,0.0,ZONE-HW02
6.5,30.8,41.2,137.5,262.9,0.47000000000000003,1.61,85.4,0.75,15,1,52.2,ZONE-RK04
4.5,12.2,45.0,48.4,285.91,0.71,3.11,69.7,2.1900000000000004,7,0,0.0,ZONE-HW03
3.6,13.1,22.4,88.7,294.25,0.87,2.24,96.7,0.05,17,0,0.0,ZONE-HW01
22.1,40.7,103.3,93.2,293.85,0.8300000000000001,2.1,94.9,0.05,17,1,64.8,ZONE-HW01
2.2,103.8,189.8,16.0,293.92,0.8,2.02,92.4,0.05,17,1,73.8,ZONE-HW01
3.1,7.1,14.5,96.5,264.08,0.41000000000000003,1.76,93.8,0.61,14,0,0.0,ZONE-RK02
9.5,55.3,123.9,65.0,264.9,0.46,1.78,91.9,0.59,14,1,66.5,ZONE-RK02
17.4,18.0,36.7,71.1,268.03,0.8600000000000001,2.8699999999999997,74.7,0.26,6,0,0.0,ZONE-RK01
0.1,1.1,96.6,80.6,268.74,0.7200000000000001,2.7399999999999998,72.4,0.26,6,0,0.0,ZONE-RK01
4.6,39.5,118.1,25.6,274.08,0.29,1.2999999999999998,64.8,0.17,16,1,64.8,ZONE-HW05
0.6,81.6,102.8,7.9,268.63,0.76,2.9899999999999998,77.7,0.3,6,1,27.1,ZONE-RK01
10.2,54.1,66.6,22.0,284.35,0.74,2.81,70.4,2.1700000000000004,7,0,0.0,ZONE-HW03
4.2,147.8,158.8,60.0,275.72,0.33999999999999997,1.38,66.2,0.21000000000000002,16,1,71.8,ZONE-HW05
38.9,43.7,220.5,206.3,261.74,0.30000000000000004,1.6800000000000002,89.0,0.8400000000000001,15,1,69.6,ZONE-RK04
32.4,39.6,89.9,100.2,284.31,0.76,3.18,72.5,2.23,7,0,0.0,ZONE-HW03
64.1,70.1,142.7,29.0,284.87,0.6299999999999999,2.94,67.4,2.1700000000000004,7,0,0.0,ZONE-HW03
2.9,19.3,98.3,43.8,260.4,0.3,1.01,70.9,0.09000000000000001,19,1,70.3,ZONE-RK03
11.6,171.5,197.0,66.9,294.93,0.93,2.0100000000000002,92.4,0.05,17,1,71.5,ZONE-HW01
6.8,21.8,81.3,194.5,288.33,0.32,1.5999999999999999,86.1,0.42000000000000004,12,1,57.5,ZONE-HW04
11.7,55.6,60.3,16.6,275.54,0.31,1.5299999999999998,65.4,0.22,16,1,48.5,ZONE-HW05
10.5,11.1,25.7,51.0,294.15,0.86,2.27,96.2,0.05,17,0,0.0,ZONE-HW01
0.2,9.4,45.5,59.6,259.08,0.32,1.2,69.8,0.08,19,1,67.8,ZONE-RK03
39.0,70.1,96.9,186.5,288.86,0.38,1.74,91.9,0.41000000000000003,12,1,68.1,ZONE-HW04
23.0,29.7,36.7,78.9,262.43,0.39,1.6500000000000001,87.5,0.81,15,1,42.3,ZONE-RK04
12.3,59.1,126.2,68.7,264.82,0.48,1.4400000000000002,90.3,0.58,14,1,67.1,ZONE-RK02
64.4,87.3,93.3,123.3,288.14,0.35000000000000003,1.83,90.6,0.39,12,1,61.7,ZONE-HW04
4.4,49.5,207.0,83.5,275.34,0.32,1.43,67.5,0.25,16,1,71.5,ZONE-HW05
13.6,32.1,54.8,30.5,267.13,0.8600000000000001,2.71,77.3,0.32999999999999996,6,0,0.0,ZONE-RK01
15.2,56.9,113.6,15.5,259.05,0.29,1.21,69.9,0.1,19,1,68.8,ZONE-RK03
10.2,57.3,89.6,53.8,264.82,0.5700000000000001,1.6600000000000001,93.0,0.61,14,1,66.6,ZONE-RK02
22.1,54.6,80.9,158.0,293.19,0.99,2.37,97.7,0.08,17,1,58.8,ZONE-HW01
2.7,164.9,171.2,1.1,275.19,0.38,1.51,64.7,0.16,16,1,68.7,ZONE-HW05
33.1,41.5,106.9,116.6,288.93,0.45,1.72,89.8,0.45,12,1,61.8,ZONE-HW04
29.4,172.8,190.2,86.7,274.06,0.36,1.23,65.3,0.19,16,1,70.1,ZONE-HW05
1.8,17.5,111.7,32.1,274.28,0.35,1.38,67.3,0.19,16,1,65.3,ZONE-HW05
13.4,34.4,86.3,252.6,262.64,0.39,1.8,87.6,0.75,15,1,68.1,ZONE-RK04
0.9,26.5,125.9,46.0,267.52,0.7100000000000001,2.79,74.8,0.26,6,1,44.0,ZONE-RK01
1.2,25.9,46.1,11.8,262.26,0.32,1.84,85.5,0.81,15,1,25.5,ZONE-RK04
28.4,50.5,185.9,114.8,260.02,0.3,1.33,66.6,0.07,19,1,73.3,ZONE-RK03
17.7,17.9,45.8,15.4,275.81,0.22999999999999998,1.49,64.4,0.24000000000000002,16,0,0.0,ZONE-HW05
36.3,42.1,58.9,50.9,288.33,0.31000000000000005,1.52,88.1,0.42000000000000004,12,0,0.0,ZONE-HW04
4.6,11.7,57.4,6.5,294.81,0.8200000000000001,2.23,92.7,0.05,17,0,0.0,ZONE-HW01
0.9,14.9,78.7,56.6,288.8,0.43000000000000005,1.5699999999999998,87.7,0.44,12,0,0.0,ZONE-HW04
8.2,33.2,55.9,192.6,275.12,0.27,1.3499999999999999,62.6,0.24000000000000002,16,1,65.2,ZONE-HW05
0.8,34.4,145.4,114.0,284.36,0.73,3.15,72.6,2.22,7,0,0.0,ZONE-HW03
3.1,13.6,76.7,6.2,294.67,0.88,2.22,96.3,0.09,17,0,0.0,ZONE-HW01
25.1,63.2,128.6,7.4,284.05,0.69,2.92,67.4,2.1500000000000004,7,0,0.0,ZONE-HW03
19.0,53.2,142.1,3.0,274.68,0.27999999999999997,1.2599999999999998,67.6,0.21000000000000002,16,1,68.2,ZONE-HW05
0.4,14.4,22.5,57.2,284.55,0.71,2.8,72.8,2.25,7,0,0.0,ZONE-HW03
37.4,52.3,145.5,0.0,262.03,0.38,1.8800000000000001,86.4,0.75,15,1,69.5,ZONE-RK04
2.8,3.7,23.6,167.2,293.79,0.8300000000000001,2.4000000000000004,95.2,0.060000000000000005,17,0,0.0,ZONE-HW01
1.5,29.5,59.5,195.2,264.85,0.52,1.4300000000000002,90.8,0.57,14,1,69.4,ZONE-RK02
2.0,9.1,10.6,39.8,262.22,0.45,1.84,89.9,0.8500000000000001,15,0,0.0,ZONE-RK04
4.9,66.1,112.5,66.7,262.93,0.32,1.69,89.3,0.8400000000000001,15,1,68.5,ZONE-RK04
11.4,14.3,43.7,532.8,261.59,0.35000000000000003,1.82,85.6,0.78,15,1,74.3,ZONE-RK04
27.0,94.2,180.8,7.6,268.82,0.77,2.98,76.5,0.3,6,1,65.4,ZONE-RK01
3.9,4.0,22.1,8.0,264.86,0.53,1.75,93.2,0.58,14,0,0.0,ZONE-RK02
9.6,43.5,147.3,96.8,284.8,0.61,3.1,69.9,2.24,7,0,0.0,ZONE-HW03
41.9,43.6,44.2,75.8,265.54,0.43,1.5,92.2,0.63,14,1,51.5,ZONE-RK02
5.1,13.9,34.0,22.0,275.08,0.38,1.2,64.4,0.23,16,0,0.0,ZONE-HW05
10.7,28.1,64.0,78.2,259.19,0.21999999999999997,1.1099999999999999,68.1,0.15000000000000002,19,1,72.0,ZONE-RK03
7.3,16.0,25.1,30.1,286.25,0.58,1.55,93.7,1.1,13,0,0.0,ZONE-HW02
20.3,62.7,117.7,18.7,275.23,0.38,1.48,65.5,0.22,16,1,68.2,ZONE-HW05
13.3,38.7,71.8,55.9,294.86,0.88,2.12,97.4,0.05,17,1,37.2,ZONE-HW01
10.2,35.2,98.1,8.1,294.96,0.96,2.02,92.7,0.05,17,1,41.9,ZONE-HW01
20.8,25.2,28.6,261.3,259.12,0.33999999999999997,1.19,67.2,0.12000000000000001,19,1,69.7,ZONE-RK03
47.2,49.1,78.4,14.4,267.7,0.7100000000000001,2.63,76.1,0.26,6,0,0.0,ZONE-RK01
10.0,63.2,213.6,70.4,275.51,0.31,1.3599999999999999,64.5,0.17,16,1,75.7,ZONE-HW05
6.6,34.3,53.0,168.4,259.2,0.32,1.13,68.6,0.09000000000000001,19,1,66.9,ZONE-RK03
30.6,55.1,74.7,24.3,268.19,0.8300000000000001,2.7199999999999998,72.8,0.3,6,0,0.0,ZONE-RK01
0.5,51.3,81.2,27.5,293.36,0.86,2.1500000000000004,94.3,0.09,17,1,44.0,ZONE-HW01
9.6,60.8,67.5,136.5,275.23,0.29,1.3599999999999999,64.0,0.19,16,1,63.8,ZONE-HW05
34.2,122.2,147.5,17.1,293.63,0.97,2.2,94.7,0.05,17,1,66.4,ZONE-HW01
7.0,19.1,28.8,65.4,288.57,0.36000000000000004,1.63,87.3,0.43000000000000005,12,0,0.0,ZONE-HW04
9.7,69.9,71.5,72.3,267.85,0.75,2.9099999999999997,73.5,0.29,6,0,0.0,ZONE-RK01
21.6,64.3,172.9,91.4,285.57,0.77,2.87,69.5,2.22,7,0,0.0,ZONE-HW03
39.4,51.5,86.5,1.0,267.22,0.8300000000000001,2.84,74.1,0.33999999999999997,6,0,0.0,ZONE-RK01
0.1,8.3,13.6,21.1,268.39,0.8400000000000001,2.6599999999999997,73.1,0.27,6,0,0.0,ZONE-RK01
2.9,3.8,123.8,0.6,293.36,0.9500000000000001,2.18,97.8,0.05,17,1,51.1,ZONE-HW01
20.0,25.0,146.7,156.3,293.8,0.9500000000000001,2.25,94.3,0.05,17,1,67.3,ZONE-HW01
15.9,49.4,49.7,293.4,264.18,0.58,1.7400000000000002,93.9,0.58,14,1,72.2,ZONE-RK02
31.5,99.1,152.9,29.6,285.99,0.6,3.16,70.2,2.16,7,0,0.0,ZONE-HW03
33.6,43.9,85.3,7.4,275.96,0.3,1.4,65.4,0.17,16,1,54.3,ZONE-HW05
38.3,42.9,55.6,57.2,285.89,0.56,1.31,92.8,1.09,13,0,0.0,ZONE-HW02
21.7,50.7,63.9,0.1,285.59,0.77,3.06,69.5,2.16,7,0,0.0,ZONE-HW03
21.2,147.6,230.6,43.2,265.84,0.41000000000000003,1.61,90.4,0.63,14,1,71.8,ZONE-RK02
35.1,50.9,88.1,45.4,262.36,0.44,1.8900000000000001,90.2,0.8,15,1,63.0,ZONE-RK04
8.9,53.7,91.1,26.7,286.95,0.53,1.45,89.6,1.1,13,0,0.0,ZONE-HW02
