state,district,soil_type,nitrogen,phosphorus,potassium,ph_level,rainfall_mm,temperature_c,crop,season,yield_q_acre,cost_per_acre,mandi_price_per_q,peak_selling_month,peak_selling_window,weather_risk
Uttar Pradesh,Saharanpur,Loamy,107,35,52,7.2,877.2,25.9,Mustard,Rabi,8.2,4390.0,5360.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,76,41,27,7.0,897.8,21.6,Mustard,Rabi,7.0,4373.0,5278.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,82,40,34,6.8,789.7,23.9,Mustard,Rabi,7.8,4277.0,5462.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,71,44,59,6.6,1021.4,26.2,Mustard,Rabi,4.8,4459.0,5271.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,88,49,44,6.7,991.3,18.0,Mustard,Rabi,6.6,4505.0,5466.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,105,30,35,7.0,974.5,25.2,Mustard,Rabi,6.8,4018.0,5614.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,104,19,34,7.1,1011.3,22.0,Mustard,Rabi,7.2,4087.0,5330.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,55,38,34,6.8,794.6,25.2,Mustard,Rabi,8.9,4463.0,5889.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,76,49,23,6.9,886.3,23.7,Mustard,Rabi,8.3,4501.0,5466.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,89,42,62,7.0,890.5,27.5,Mustard,Rabi,6.9,4222.0,5431.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,84,41,35,7.1,725.1,22.5,Mustard,Rabi,8.5,4104.0,5797.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,83,64,32,6.9,908.5,27.5,Mustard,Rabi,7.5,4418.0,5691.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,68,40,51,6.7,753.6,30.7,Mustard,Rabi,8.2,4352.0,5289.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,77,50,39,6.2,749.6,25.7,Mustard,Rabi,7.4,4263.0,5578.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,78,38,43,5.9,752.6,25.3,Mustard,Rabi,9.0,4419.0,5508.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,83,40,27,6.3,864.8,25.9,Mustard,Rabi,5.6,4000.0,5522.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,88,57,31,7.0,1037.4,25.8,Mustard,Rabi,6.4,4441.0,5562.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,64,36,51,6.5,713.7,27.0,Mustard,Rabi,8.3,4430.0,5719.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,86,24,45,6.8,832.9,28.3,Mustard,Rabi,6.8,4234.0,6006.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,94,29,58,7.0,970.4,27.3,Mustard,Rabi,7.1,4395.0,5510.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,85,44,44,6.9,925.0,27.3,Mustard,Rabi,5.3,4298.0,5765.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,57,55,32,7.1,1004.6,28.5,Mustard,Rabi,6.7,4489.0,5581.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,100,25,53,6.9,1015.0,22.4,Mustard,Rabi,7.4,4412.0,6044.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,70,44,49,6.1,689.9,23.7,Mustard,Rabi,8.6,4088.0,5753.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,74,24,51,6.5,644.7,23.9,Mustard,Rabi,5.7,4486.0,5345.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,56,49,36,7.4,759.4,25.2,Mustard,Rabi,7.9,4412.0,5732.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,82,41,31,6.7,689.2,23.3,Mustard,Rabi,6.1,4385.0,5606.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,73,46,29,6.4,848.9,24.3,Mustard,Rabi,5.9,4166.0,5668.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,39,39,50,6.5,928.8,26.3,Mustard,Rabi,7.4,3990.0,5615.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,106,35,26,7.1,815.6,23.3,Mustard,Rabi,6.1,4266.0,5384.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,87,29,38,6.8,756.4,27.1,Mustard,Rabi,8.1,4372.0,5299.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,59,45,49,6.3,1174.8,25.3,Mustard,Rabi,5.8,4353.0,5293.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,87,55,29,7.1,817.2,24.3,Mustard,Rabi,7.7,4255.0,5802.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,106,34,36,7.1,952.4,28.9,Mustard,Rabi,7.3,4016.0,5450.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,83,45,41,7.3,921.6,24.6,Mustard,Rabi,7.2,4278.0,5934.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,68,35,42,6.7,778.3,21.8,Mustard,Rabi,9.4,4211.0,5944.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,104,22,35,7.0,867.4,25.9,Mustard,Rabi,6.3,4204.0,5864.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,96,49,43,6.8,876.9,25.3,Mustard,Rabi,7.1,4195.0,5406.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,40,45,26,7.2,916.1,24.6,Mustard,Rabi,7.4,4004.0,5756.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,78,47,33,7.3,718.3,25.8,Mustard,Rabi,8.0,4497.0,5521.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,84,62,50,7.2,916.1,26.6,Mustard,Rabi,6.7,4089.0,5604.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,102,62,50,6.6,908.6,26.1,Mustard,Rabi,8.4,4472.0,5521.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,56,31,51,6.1,917.0,29.3,Mustard,Rabi,6.9,3999.0,5621.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,90,44,32,6.6,686.0,24.6,Mustard,Rabi,8.7,4213.0,5926.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,76,39,30,7.2,933.0,27.4,Mustard,Rabi,6.4,4362.0,5677.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,92,65,54,6.7,813.1,21.9,Mustard,Rabi,5.8,4331.0,5767.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,89,27,28,6.9,732.7,30.2,Mustard,Rabi,6.8,4219.0,5645.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,83,27,39,7.2,851.8,24.4,Mustard,Rabi,8.6,4508.0,5321.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,80,44,34,7.1,765.2,25.9,Mustard,Rabi,9.0,4178.0,5749.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,88,45,49,6.8,900.3,22.7,Mustard,Rabi,7.2,4073.0,5466.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,90,23,38,6.7,734.5,25.6,Mustard,Rabi,7.8,4037.0,5307.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,92,52,44,7.2,582.3,25.3,Mustard,Rabi,10.7,4104.0,5608.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,82,36,42,7.2,801.4,20.0,Mustard,Rabi,6.3,4517.0,5774.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,97,45,31,6.5,979.4,24.5,Mustard,Rabi,6.9,4045.0,5301.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,76,51,42,7.0,841.6,23.4,Mustard,Rabi,5.8,4241.0,5645.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,52,37,44,7.3,682.2,22.3,Mustard,Rabi,8.8,4083.0,5336.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,61,44,30,6.8,932.8,26.0,Mustard,Rabi,7.8,4458.0,5471.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,77,45,47,6.7,857.1,24.3,Mustard,Rabi,7.6,4211.0,5621.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Loamy,85,32,48,6.6,679.5,27.9,Mustard,Rabi,9.3,4274.0,5483.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,77,26,42,6.3,959.5,23.2,Mustard,Rabi,6.1,4258.0,5276.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,78,24,32,6.6,824.1,24.8,Mustard,Rabi,4.9,4417.0,6040.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Alluvial,80,52,37,6.4,821.5,28.7,Mustard,Rabi,7.2,4224.0,5271.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,60,49,26,6.7,991.9,24.4,Mustard,Rabi,6.7,4403.0,5423.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Sandy Loam,76,38,43,6.7,913.2,23.7,Mustard,Rabi,7.5,4229.0,5938.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,89,27,44,6.7,1024.0,25.3,Mustard,Rabi,3.9,4087.0,5335.0,March,March 12–25,Medium
Uttar Pradesh,Saharanpur,Clay,122,50,34,6.7,805.9,26.0,Wheat,Rabi,15.5,5326.0,2198.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,125,53,27,6.1,983.4,28.5,Wheat,Rabi,14.7,4782.0,2271.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,132,57,51,6.3,839.6,22.9,Wheat,Rabi,20.9,5106.0,2178.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,130,67,39,6.2,818.4,25.9,Wheat,Rabi,17.1,5279.0,2392.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,124,50,42,6.5,829.0,19.5,Wheat,Rabi,16.7,5389.0,2268.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,140,58,32,6.6,745.5,24.4,Wheat,Rabi,21.3,4776.0,2440.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,111,68,49,6.1,834.5,27.0,Wheat,Rabi,21.1,4826.0,2253.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,119,68,34,6.7,1311.0,24.4,Wheat,Rabi,10.6,5204.0,2172.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,117,50,40,6.7,814.7,22.1,Wheat,Rabi,18.1,4821.0,2284.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,115,40,35,6.7,823.6,25.9,Wheat,Rabi,15.3,4829.0,2157.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,112,28,42,6.2,871.3,24.7,Wheat,Rabi,12.9,5255.0,2236.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,123,59,47,6.3,818.2,24.2,Wheat,Rabi,13.5,5119.0,2325.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,118,48,33,6.8,944.2,23.2,Wheat,Rabi,11.0,5010.0,2226.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,94,73,23,6.7,964.4,28.5,Wheat,Rabi,17.9,4974.0,2202.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,110,62,50,6.2,1011.9,25.9,Wheat,Rabi,12.4,4932.0,2340.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,147,55,48,6.6,664.7,28.4,Wheat,Rabi,21.3,4919.0,2283.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,117,61,44,6.8,890.1,28.2,Wheat,Rabi,14.1,5143.0,2295.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,115,50,38,6.4,755.2,23.5,Wheat,Rabi,18.5,5054.0,2320.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,154,72,38,6.6,863.0,27.5,Wheat,Rabi,15.8,4962.0,2394.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,118,46,38,7.4,879.8,21.4,Wheat,Rabi,18.6,4805.0,2334.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,100,67,33,6.1,873.1,24.2,Wheat,Rabi,13.5,4955.0,2188.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,128,62,33,6.1,905.4,29.3,Wheat,Rabi,16.1,5020.0,2142.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,122,48,21,6.2,895.8,27.4,Wheat,Rabi,15.7,5321.0,2333.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,141,63,40,6.8,746.1,27.1,Wheat,Rabi,16.7,5196.0,2431.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,95,43,15,6.8,778.8,27.7,Wheat,Rabi,17.9,5182.0,2386.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,119,60,39,6.3,1083.8,26.7,Wheat,Rabi,13.2,4775.0,2224.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,104,61,29,6.2,932.5,26.8,Wheat,Rabi,13.7,5368.0,2218.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,104,69,66,6.4,1080.5,25.4,Wheat,Rabi,18.2,4813.0,2166.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,135,53,56,6.3,689.1,24.1,Wheat,Rabi,24.8,4828.0,2237.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,117,42,33,6.3,795.0,22.6,Wheat,Rabi,19.6,5070.0,2232.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,93,68,52,6.3,1007.2,26.2,Wheat,Rabi,14.9,4751.0,2395.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,131,55,54,6.9,903.2,24.8,Wheat,Rabi,19.4,4982.0,2393.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,137,64,44,6.5,999.4,23.9,Wheat,Rabi,17.9,5241.0,2151.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,123,63,42,6.9,620.0,26.5,Wheat,Rabi,25.2,5019.0,2437.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,141,59,43,6.4,635.6,24.8,Wheat,Rabi,22.4,4848.0,2305.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,107,63,42,6.3,798.8,28.0,Wheat,Rabi,14.2,4833.0,2190.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,110,55,47,6.4,865.2,25.9,Wheat,Rabi,21.8,5228.0,2201.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,94,51,35,6.9,680.1,23.6,Wheat,Rabi,23.8,4885.0,2180.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,102,59,43,6.7,761.8,23.0,Wheat,Rabi,16.4,5124.0,2452.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,134,78,46,5.6,811.1,23.6,Wheat,Rabi,16.5,4867.0,2457.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,98,72,41,6.5,884.2,22.1,Wheat,Rabi,19.2,4766.0,2199.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,122,63,50,6.6,813.4,23.9,Wheat,Rabi,21.4,5335.0,2276.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,107,44,33,6.3,916.2,23.7,Wheat,Rabi,8.8,4756.0,2273.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,123,36,46,6.6,777.3,26.0,Wheat,Rabi,20.2,4957.0,2399.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,121,68,40,6.4,790.2,26.2,Wheat,Rabi,23.5,4879.0,2161.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,122,71,60,6.2,739.7,25.1,Wheat,Rabi,26.3,5160.0,2303.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,108,56,36,7.2,754.4,27.0,Wheat,Rabi,22.6,5350.0,2415.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,154,54,46,6.7,839.0,23.0,Wheat,Rabi,17.8,5322.0,2433.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,120,53,30,6.3,810.3,27.0,Wheat,Rabi,21.5,5103.0,2309.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,116,59,63,6.5,930.3,23.9,Wheat,Rabi,17.6,4797.0,2147.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,117,51,36,6.4,889.6,26.9,Wheat,Rabi,14.3,5273.0,2435.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,143,55,46,6.5,756.0,25.4,Wheat,Rabi,21.7,5115.0,2317.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,135,64,41,6.6,773.8,27.1,Wheat,Rabi,14.8,5021.0,2236.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,115,46,51,6.4,923.1,24.2,Wheat,Rabi,19.5,5224.0,2215.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,103,56,31,6.9,924.8,26.4,Wheat,Rabi,20.4,4891.0,2387.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,143,43,28,6.0,1009.9,27.9,Wheat,Rabi,10.7,4926.0,2322.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,131,58,25,6.9,739.9,26.0,Wheat,Rabi,17.1,4825.0,2176.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,126,68,46,6.2,1080.6,27.9,Wheat,Rabi,11.3,5144.0,2204.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,122,50,58,6.9,980.6,25.1,Wheat,Rabi,12.7,5170.0,2389.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,133,56,44,6.6,742.2,25.3,Wheat,Rabi,14.4,5060.0,2271.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,130,61,43,6.7,870.5,21.3,Wheat,Rabi,16.8,4858.0,2445.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,98,72,56,7.0,940.4,26.4,Wheat,Rabi,11.5,5374.0,2307.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,118,68,25,6.4,877.7,27.1,Wheat,Rabi,13.0,4833.0,2414.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,100,61,55,6.5,1018.4,25.4,Wheat,Rabi,16.5,5398.0,2437.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,116,68,37,6.2,741.6,23.8,Wheat,Rabi,19.7,4901.0,2424.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,97,57,21,6.4,834.2,27.5,Wheat,Rabi,21.1,4793.0,2323.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,140,50,42,6.3,731.6,23.1,Wheat,Rabi,18.7,4822.0,2336.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,104,57,37,6.3,772.9,25.9,Wheat,Rabi,21.9,5171.0,2260.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,125,59,44,7.3,693.7,23.4,Wheat,Rabi,24.3,5299.0,2445.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,125,41,31,6.6,816.0,24.4,Wheat,Rabi,16.4,4879.0,2398.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,111,52,33,6.7,881.5,26.8,Wheat,Rabi,19.3,5289.0,2400.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,118,66,42,6.4,824.0,24.2,Wheat,Rabi,14.3,5187.0,2409.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Clay,105,40,48,6.6,873.3,25.5,Wheat,Rabi,14.9,5097.0,2294.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,108,47,53,6.0,963.7,24.3,Wheat,Rabi,18.9,4864.0,2151.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,142,82,39,6.0,583.6,28.1,Wheat,Rabi,24.4,5236.0,2244.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,122,35,33,6.5,936.9,26.2,Wheat,Rabi,14.4,5126.0,2406.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,105,33,32,6.5,891.0,24.0,Wheat,Rabi,11.8,4861.0,2145.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,100,66,32,6.3,1069.3,24.7,Wheat,Rabi,14.9,4982.0,2225.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Alluvial,103,65,46,6.3,890.5,24.7,Wheat,Rabi,20.2,5115.0,2394.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Loamy,117,69,40,6.5,865.4,23.1,Wheat,Rabi,20.1,5043.0,2331.0,April,April 10–28,Low
Uttar Pradesh,Saharanpur,Sandy Loam,146,64,116,5.7,919.7,25.5,Potato,Rabi,71.0,9365.0,1455.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,152,98,113,5.7,763.0,24.6,Potato,Rabi,78.7,8879.0,1389.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,147,81,100,5.9,800.7,22.4,Potato,Rabi,55.9,9698.0,1316.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,160,69,78,6.1,528.3,24.6,Potato,Rabi,74.2,9124.0,1489.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,146,89,90,6.3,839.1,22.2,Potato,Rabi,80.2,9282.0,1344.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,143,81,118,6.0,887.4,23.5,Potato,Rabi,74.3,8969.0,1335.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,146,68,111,5.3,885.6,29.7,Potato,Rabi,64.0,9530.0,1299.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,139,83,88,5.8,693.0,23.4,Potato,Rabi,70.0,8878.0,1369.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,176,82,84,5.8,927.3,25.2,Potato,Rabi,70.2,9663.0,1335.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,160,74,84,5.5,780.0,22.6,Potato,Rabi,57.5,9689.0,1340.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,142,88,108,6.4,899.5,26.8,Potato,Rabi,83.6,9639.0,1335.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,140,70,109,5.9,960.8,26.3,Potato,Rabi,68.3,9290.0,1356.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,163,96,105,5.9,648.2,22.2,Potato,Rabi,66.2,9384.0,1345.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,174,78,110,5.6,884.9,25.8,Potato,Rabi,55.9,9813.0,1407.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,153,81,102,6.1,744.5,27.5,Potato,Rabi,63.1,9835.0,1325.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,160,74,107,6.3,877.4,27.2,Potato,Rabi,56.2,9887.0,1397.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,132,85,103,6.3,930.7,23.5,Potato,Rabi,39.8,9819.0,1451.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,138,93,101,5.9,987.6,25.2,Potato,Rabi,71.6,9838.0,1452.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,148,94,92,5.6,977.4,28.4,Potato,Rabi,70.4,9567.0,1402.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,162,89,100,6.1,789.3,24.6,Potato,Rabi,90.2,8812.0,1354.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,166,96,93,6.0,1023.6,27.5,Potato,Rabi,42.5,9028.0,1348.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,155,72,101,6.5,827.4,24.7,Potato,Rabi,81.8,9205.0,1298.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,133,82,95,6.0,1088.4,24.1,Potato,Rabi,59.0,9440.0,1451.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,144,73,98,5.9,706.4,24.1,Potato,Rabi,87.5,9732.0,1348.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,173,79,96,6.3,788.9,23.4,Potato,Rabi,77.6,8911.0,1439.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,150,78,96,6.2,1063.4,26.9,Potato,Rabi,44.0,8818.0,1313.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,141,78,98,6.3,798.4,24.9,Potato,Rabi,83.1,8985.0,1302.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,161,58,83,6.3,949.0,21.4,Potato,Rabi,61.2,9354.0,1309.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,170,84,112,5.9,604.9,30.2,Potato,Rabi,74.7,9124.0,1301.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,154,79,91,5.9,847.6,24.2,Potato,Rabi,59.4,8804.0,1306.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,156,67,99,5.7,849.5,26.7,Potato,Rabi,57.5,9777.0,1365.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Loamy,161,81,102,6.5,699.1,27.6,Potato,Rabi,81.1,8767.0,1393.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,143,69,99,5.9,818.8,23.4,Potato,Rabi,59.7,8882.0,1353.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Clay,154,85,106,5.8,911.1,24.5,Potato,Rabi,51.3,9291.0,1431.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Alluvial,132,82,108,6.1,837.6,24.8,Potato,Rabi,55.1,9570.0,1380.0,February,Feb 15–March 05,High
Uttar Pradesh,Saharanpur,Sandy Loam,140,84,106,5.9,984.9,25.8,Potato,Rabi,73.0,9590.0,1368.0,February,Feb 15–March 05,High
