state,district,isro_atlas_rank,geographic_region,lithology,elevation_m,slope_deg,soil_thickness_m,soil_saturation_pct,vegetation_ndvi,rainfall_1h_mm,rainfall_24h_mm,previous_7d_rainfall_mm,landslide_probability,landslide_occurred,data_source
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,932.0,42.1,3.3,99.0,0.59,53.1,182.2,836.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,879.0,28.1,1.3,53.4,0.67,20.4,78.2,257.4,0.9797,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1057.0,30.9,3.0,21.8,0.31,3.1,11.5,51.6,0.4748,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,988.0,43.1,3.7,62.0,0.6,14.9,90.4,341.7,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,991.0,35.0,1.8,26.4,0.71,8.7,26.0,75.4,0.5763,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1156.0,32.9,2.2,47.9,0.66,14.2,54.0,278.5,0.9726,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,972.0,33.5,3.4,40.7,0.8,6.5,33.7,149.3,0.8194,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1087.0,37.9,3.0,60.0,0.31,46.0,132.1,373.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1045.0,41.6,3.5,37.7,0.2,11.9,36.0,153.1,0.985,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1089.0,44.1,2.9,31.6,0.47,2.2,11.6,54.9,0.8072,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1066.0,32.0,1.4,74.1,0.31,48.2,139.4,377.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,958.0,34.5,1.9,30.5,0.36,4.8,15.4,42.4,0.5734,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,974.0,37.5,3.1,99.0,0.8,62.1,235.3,1055.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1104.0,29.8,2.4,70.6,0.53,19.3,93.0,375.5,0.9985,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,913.0,35.9,1.9,15.0,0.46,0.4,2.5,12.0,0.2468,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1052.0,39.1,2.8,49.5,0.83,9.6,49.4,185.6,0.9596,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,999.0,37.7,1.2,31.9,0.51,10.1,36.2,156.2,0.8791,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,860.0,42.0,3.0,79.8,0.46,35.6,177.1,528.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,868.0,46.0,2.6,36.3,0.51,8.1,35.7,139.3,0.967,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,949.0,36.1,0.5,62.5,0.41,22.9,98.8,333.9,0.9988,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1022.0,34.7,2.0,25.6,0.64,3.2,10.0,25.5,0.3165,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1136.0,35.6,3.2,39.8,0.23,8.7,35.0,170.4,0.9607,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,894.0,31.7,1.5,23.1,0.56,4.7,16.6,42.2,0.3111,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1186.0,43.4,2.9,46.1,0.35,13.2,64.0,249.5,0.997,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1209.0,35.1,2.5,82.6,0.43,27.0,93.7,515.3,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1031.0,37.3,2.8,27.4,0.85,4.8,25.6,75.2,0.6006,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1235.0,37.2,2.6,19.8,0.3,1.6,6.7,29.2,0.5249,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,830.0,31.4,2.1,42.2,0.48,5.5,26.8,115.4,0.7276,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1208.0,51.2,0.9,49.4,0.74,13.6,40.2,193.5,0.9854,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1088.0,43.3,2.7,22.1,0.47,11.4,47.6,125.3,0.9633,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1038.0,41.4,3.3,42.1,0.66,11.9,44.0,221.2,0.9817,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1180.0,38.6,2.0,35.6,0.46,12.4,44.9,135.9,0.9477,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1399.0,45.6,3.2,15.0,0.29,0.8,4.7,19.9,0.7424,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1040.0,36.5,1.3,39.6,0.55,10.5,37.6,97.7,0.8447,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1193.0,41.7,2.3,41.3,0.7,10.9,35.5,181.1,0.95,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1219.0,39.4,2.2,32.4,0.28,5.0,17.9,96.9,0.8449,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1313.0,28.0,1.7,50.2,0.33,14.5,57.8,294.7,0.978,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,890.0,39.4,3.4,16.1,0.28,1.2,4.5,14.7,0.5967,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1190.0,32.9,3.6,82.4,0.47,21.9,96.9,532.2,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1008.0,36.4,2.5,69.2,0.81,26.3,76.1,380.2,0.9987,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1031.0,36.3,2.6,15.8,0.85,0.0,0.2,0.6,0.1432,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,950.0,40.1,2.6,48.2,0.33,15.0,63.6,211.4,0.9947,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1061.0,39.9,2.3,27.9,0.45,1.6,5.1,27.9,0.5483,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,994.0,45.5,3.1,42.4,0.36,8.2,32.1,157.1,0.9818,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1148.0,32.3,1.2,29.6,0.46,4.1,16.9,53.1,0.4051,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,760.0,39.2,2.6,84.7,0.31,43.4,128.8,556.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1141.0,47.5,2.4,99.0,0.23,71.9,218.6,1045.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1132.0,26.9,2.0,66.0,0.59,37.1,126.8,366.0,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1163.0,37.8,4.0,77.6,0.7,31.4,110.3,502.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,987.0,39.1,2.4,28.1,0.41,5.6,19.4,85.8,0.7937,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,896.0,37.5,3.9,39.9,0.59,12.4,46.5,158.4,0.9702,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1032.0,40.2,3.2,47.3,0.83,18.2,59.6,233.1,0.9902,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1054.0,39.8,3.1,57.1,0.55,15.0,66.4,245.7,0.9959,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1335.0,40.0,3.2,26.7,0.4,6.2,21.1,63.0,0.8409,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1090.0,30.4,2.7,57.7,0.33,26.1,88.4,288.3,0.9984,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,940.0,30.1,1.3,55.2,0.26,11.8,64.7,256.7,0.9821,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1083.0,33.5,1.7,93.7,0.77,26.3,169.8,656.7,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1110.0,41.3,2.5,86.0,0.23,17.6,109.8,464.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1013.0,37.6,1.8,78.0,0.51,30.8,92.8,457.1,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,961.0,36.2,3.6,50.5,0.44,9.4,60.1,263.7,0.9918,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,781.0,37.2,2.5,31.6,0.27,1.1,6.1,27.8,0.6008,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1185.0,36.5,2.5,20.1,0.68,2.3,7.1,18.9,0.307,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1269.0,31.5,2.7,25.8,0.78,4.5,17.1,82.2,0.3753,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1072.0,41.5,2.1,70.1,0.29,25.0,75.1,372.0,0.9997,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,962.0,40.3,1.8,47.7,0.7,9.5,41.5,163.8,0.9411,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,963.0,30.8,2.6,79.3,0.6,25.7,101.9,534.5,0.9998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,844.0,43.2,2.9,49.4,0.36,19.9,64.2,226.1,0.9979,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,914.0,28.4,3.8,65.1,0.32,28.1,94.1,308.0,0.9993,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,765.0,36.8,2.6,59.3,0.34,20.0,66.7,310.8,0.998,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1051.0,40.6,2.3,18.9,0.42,0.1,0.4,1.6,0.4132,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1203.0,46.5,2.0,95.0,0.35,43.7,145.1,572.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1162.0,41.4,1.6,69.8,0.54,18.3,89.1,413.9,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1066.0,39.4,2.5,21.7,0.35,2.0,10.8,29.4,0.612,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,898.0,36.6,2.7,52.9,0.35,12.3,65.0,221.8,0.9923,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,980.0,36.1,2.2,29.1,0.62,2.8,9.2,35.2,0.4086,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1196.0,37.7,0.3,34.3,0.25,6.8,23.4,87.8,0.7646,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,915.0,45.8,2.1,32.2,0.74,6.1,30.1,85.1,0.8696,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,899.0,32.5,1.9,19.4,0.29,4.6,17.6,47.2,0.4899,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,951.0,44.4,2.2,54.3,0.71,23.3,100.9,258.3,0.9992,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,976.0,37.5,3.9,16.7,0.57,0.7,2.2,8.1,0.3986,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,897.0,42.0,1.8,29.2,0.32,3.1,14.1,56.9,0.7656,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1063.0,39.7,1.7,61.7,0.57,13.1,70.7,383.8,0.9976,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1182.0,39.7,1.7,40.0,0.51,8.1,34.5,171.1,0.9279,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1072.0,37.6,2.7,38.2,0.45,6.2,19.4,102.1,0.8355,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,834.0,35.6,1.8,35.4,0.54,7.0,26.8,126.1,0.7774,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1010.0,35.1,3.6,16.9,0.44,0.6,2.7,12.1,0.3768,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1076.0,52.6,2.9,92.0,0.6,27.6,123.3,572.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,977.0,36.6,3.2,58.0,0.58,19.8,95.9,322.3,0.999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1361.0,36.5,1.7,29.1,0.47,15.0,54.5,136.5,0.9435,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1198.0,33.8,2.8,23.7,0.61,9.0,36.4,106.6,0.7706,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,916.0,41.7,2.1,38.6,0.38,8.8,31.7,118.9,0.9416,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1099.0,32.8,3.5,21.5,0.43,2.3,10.2,53.6,0.4924,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1091.0,43.4,3.8,29.5,0.69,16.0,54.8,137.6,0.9829,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1030.0,34.0,3.7,30.9,0.82,10.8,37.9,97.0,0.807,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1035.0,37.9,2.0,23.3,0.49,3.8,14.6,68.2,0.5874,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1119.0,31.9,2.0,77.5,0.33,37.3,160.8,495.2,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1072.0,41.4,2.9,28.3,0.28,0.8,2.2,6.8,0.6607,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1143.0,39.7,2.4,51.4,0.45,13.5,40.1,215.9,0.9837,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,938.0,44.8,2.6,53.9,0.46,21.1,62.4,311.7,0.9988,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1129.0,40.0,2.3,50.2,0.39,23.3,70.6,235.0,0.9975,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1247.0,40.6,2.4,99.0,0.48,67.2,364.0,1903.8,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,808.0,35.4,2.4,23.9,0.85,1.4,6.4,20.5,0.2137,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,790.0,42.4,2.8,52.8,0.3,8.8,58.7,277.1,0.9965,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,887.0,44.8,1.8,25.3,0.84,3.5,10.3,33.2,0.5196,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,829.0,47.0,2.6,36.9,0.7,8.8,31.2,108.1,0.9434,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,905.0,37.6,1.3,40.1,0.45,13.7,51.2,131.7,0.9501,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1066.0,40.8,3.0,65.8,0.52,11.0,68.8,341.0,0.9983,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1114.0,40.9,1.4,20.7,0.33,5.3,16.1,73.5,0.7234,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,999.0,40.8,2.6,40.2,0.68,12.1,37.6,123.4,0.9377,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1028.0,31.3,1.9,27.3,0.2,7.4,26.2,103.0,0.7452,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1075.0,41.6,2.2,86.5,0.64,21.6,108.2,582.6,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1167.0,37.1,3.0,28.3,0.25,1.7,10.0,50.3,0.6977,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1153.0,38.2,2.5,25.9,0.32,1.7,9.4,41.2,0.6231,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1172.0,43.3,1.9,19.8,0.82,0.4,2.2,8.6,0.3029,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1077.0,38.9,1.5,34.9,0.57,11.0,32.8,92.0,0.8482,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1154.0,46.9,2.0,77.5,0.46,17.1,94.5,498.0,0.9999,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1065.0,52.0,3.2,36.3,0.41,9.2,38.0,136.7,0.9908,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,801.0,38.0,1.5,99.0,0.56,48.7,145.8,672.1,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1174.0,52.0,2.5,33.9,0.67,2.2,8.0,32.5,0.8403,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1180.0,41.6,1.4,39.4,0.42,12.4,69.7,188.8,0.9883,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1069.0,37.0,2.6,35.3,0.32,12.7,38.2,107.5,0.9425,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1157.0,41.3,2.2,76.5,0.26,28.9,110.3,449.9,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,915.0,29.7,2.0,15.0,0.59,3.5,15.2,40.3,0.2128,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1281.0,37.9,3.1,38.1,0.71,6.1,39.1,141.8,0.8977,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1268.0,38.9,3.2,70.7,0.57,40.9,119.2,422.4,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1015.0,40.8,2.2,31.6,0.33,3.4,12.5,41.6,0.7479,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1013.0,32.7,2.4,94.1,0.81,43.8,130.8,561.3,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,898.0,35.6,3.4,30.9,0.37,5.0,17.9,81.6,0.787,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1249.0,35.2,4.6,32.9,0.79,4.3,21.9,91.3,0.7333,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1057.0,44.2,4.2,32.7,0.42,9.7,35.7,99.9,0.9744,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1302.0,42.7,2.5,15.6,0.62,0.3,1.7,4.6,0.3883,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1173.0,38.5,1.2,15.0,0.28,1.1,7.0,24.5,0.4059,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,826.0,36.6,1.4,24.7,0.73,0.4,1.7,7.3,0.1764,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1007.0,36.1,3.2,28.7,0.5,7.0,21.1,100.7,0.7911,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,937.0,43.2,2.6,23.3,0.51,3.8,24.7,82.5,0.8343,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1433.0,34.7,3.0,75.1,0.76,26.2,84.8,438.4,0.9995,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1097.0,40.2,3.0,99.0,0.74,57.2,215.9,1143.0,1.0,1,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,1079.0,31.9,2.6,28.6,0.25,1.5,8.0,35.5,0.4692,0,ISRO NRSC Landslide Atlas of India (2023)
Himachal Pradesh,Mandi,16,Northwest Himalayas,Granite & Sandstone,740.0,43.1,1.3,39.5,0.2,13.3,41.7,166.7,0.9825,1,ISRO NRSC Landslide Atlas of India (2023)
